DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
COOKIE, CHOCOLATE CHIP	Cookie_chocolate_chip	Cookie, chocolate chip	0	53206000.0
SOFT DRINK, COLA	Soft_drink_cola	Soft drink, cola	0	92410310.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
EGG WHITE OMELET, SCRAMBLED, OR FRIED, MADE WITH BUTTER	Egg_white_omelet_scrambled_or_fried_made_with_butter	Egg white omelet, scrambled, or fried, made with butter	0	32400070.0
TEA, ICED, BREWED, GREEN, PRE-SWEETENED WITH SUGAR	Tea_iced_brewed_green_pre_sweetened_with_sugar	Tea, iced, brewed, green, pre-sweetened with sugar	0	92308500.0
CHICKEN OR TURKEY NOODLE SOUP, REDUCED SODIUM, CANNED OR REA	Chicken_or_turkey_noodle_soup_reduced_sodium_canned_or_ready_to_serve	Chicken or turkey noodle soup, reduced sodium, canned or ready-to-serve	0	58403060.0
CHILI CON CARNE WITH BEANS, HOME RECIPE	Chili_con_carne_with_beans_home_recipe	Chili con carne with beans, home recipe	0	27111406.0
TEA, ICED, BREWED, GREEN, PRE-SWEETENED WITH SUGAR	Tea_iced_brewed_green_pre_sweetened_with_sugar	Tea, iced, brewed, green, pre-sweetened with sugar	0	92308500.0
PRETZELS, HARD, MULTIGRAIN	Pretzels_hard_multigrain	Pretzels, hard, multigrain	0	54408070.0
APPLE, RAW	Apple_raw	Apple, raw	0	63101000.0
ORANGE, RAW	Orange_raw	Orange, raw	0	61119010.0
TORTILLA, CORN	Tortilla_corn	Tortilla, corn	0	52215100.0
TEA, ICED, BREWED, GREEN, PRE-SWEETENED WITH SUGAR	Tea_iced_brewed_green_pre_sweetened_with_sugar	Tea, iced, brewed, green, pre-sweetened with sugar	0	92308500.0
MILK, LOW FAT (1_)	Milk_low_fat_1_	Milk, low fat (1_)	0	11112210.0
GRAPE JUICE, 100_, WITH CALCIUM ADDED	Grape_juice_100_with_calcium_added	Grape juice, 100_, with calcium added	0	64116060.0
SOFT DRINK, ROOT BEER	Soft_drink_root_beer	Soft drink, root beer	0	92410710.0
POTATO CHIPS, RESTRUCTURED, LIGHTLY SALTED	Potato_chips_restructured_lightly_salted	Potato chips, restructured, lightly salted	0	71202510.0
STRAWBERRIES, COOKED OR CANNED, UNSWEETENED, WATER PACK	Strawberries_cooked_or_canned_unsweetened_water_pack	Strawberries, cooked or canned, unsweetened, water pack	0	63223120.0
EGG WHITE OMELET, SCRAMBLED, OR FRIED, MADE WITH MARGARINE	Egg_white_omelet_scrambled_or_fried_made_with_margarine	Egg white omelet, scrambled, or fried, made with margarine	0	32400060.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
COFFEE CREAMER,POWDER, SUGAR FREE, FLAVORED	Coffee_creamer_powder_sugar_free_flavored	Coffee creamer,powder, sugar free, flavored	0	12210505.0
CRACKERS, SALTINE	Crackers_saltine	Crackers, saltine	0	54325000.0
CHEESE, AMERICAN	Cheese_American	Cheese, American	0	14410110.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
FRANKFURTER OR HOT DOG, TURKEY	Frankfurter_or_hot_dog_turkey	Frankfurter or hot dog, turkey	0	25210410.0
BREAD, FRUIT	Bread_fruit	Bread, fruit	0	52405010.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
VIENNA SAUSAGE, CANNED	Vienna_sausage_canned	Vienna sausage, canned	0	25221910.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
FISH SANDWICH, ON BUN, WITH CHEESE AND SPREAD	Fish_sandwich_on_bun_with_cheese_and_spread	Fish sandwich, on bun, with cheese and spread	0	27550100.0
SOFT DRINK, PEPPER TYPE	Soft_drink_pepper_type	Soft drink, pepper type	0	92410360.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
FRANKFURTER OR HOT DOG, TURKEY	Frankfurter_or_hot_dog_turkey	Frankfurter or hot dog, turkey	0	25210410.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
COFFEE CREAMER, POWDER	Coffee_creamer_powder	Coffee creamer, powder	0	12210400.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
MARGARINE-LIKE SPREAD, TUB, SALTED	Margarine_like_spread_tub_salted	Margarine-like spread, tub, salted	0	81103080.0
CHICKEN OR TURKEY NOODLE SOUP, CANNED OR READY-TO-SERVE	Chicken_or_turkey_noodle_soup_canned_or_ready_to_serve	Chicken or turkey noodle soup, canned or ready-to-serve	0	58403010.0
GELATIN DESSERT WITH FRUIT	Gelatin_dessert_with_fruit	Gelatin dessert with fruit	0	91501020.0
TORTILLA CHIPS, NACHO CHEESE FLAVOR (DORITOS)	Tortilla_chips_nacho_cheese_flavor_Doritos_	Tortilla chips, nacho cheese flavor (Doritos)	0	54401110.0
EGG OMELET OR SCRAMBLED EGG, FROM FAST FOOD _ RESTAURANT	Egg_omelet_or_scrambled_egg_from_fast_food_restaurant	Egg omelet or scrambled egg, from fast food _ restaurant	0	32130080.0
PORK SAUSAGE	Pork_sausage	Pork sausage	0	25221405.0
POTATO, HASH BROWN, FROM FAST FOOD	Potato_hash_brown_from_fast_food	Potato, hash brown, from fast food	0	71404010.0
BURRITO, TACO, OR QUESADILLA WITH EGG	Burrito_taco_or_quesadilla_with_egg	Burrito, taco, or quesadilla with egg	0	58100000.0
APPLE JUICE, 100_	Apple_juice_100_	Apple juice, 100_	0	64104010.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
CHEESE, SWISS	Cheese_Swiss	Cheese, Swiss	0	14109010.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
CARBONATED WATER, UNSWEETENED	Carbonated_water_unsweetened	Carbonated water, unsweetened	0	92410210.0
BISCUIT, BAKING POWDER OR BUTTERMILK TYPE, COMMERCIALLY BAKE	Biscuit_baking_powder_or_buttermilk_type_commercially_baked	Biscuit, baking powder or buttermilk type, commercially baked	0	52103000.0
SAUSAGE GRAVY	Sausage_gravy	Sausage gravy	0	27120120.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
COOKIE, FIG BAR	Cookie_fig_bar	Cookie, fig bar	0	53220030.0
POTATO CHIPS, PLAIN	Potato_chips_plain	Potato chips, plain	0	71200100.0
HAMBURGER, 1 MINIATURE PATTY, PLAIN, ON MINIATURE BUN, FROM	Hamburger_1_miniature_patty_plain_on_miniature_bun_from_fast_food_restaurant	Hamburger, 1 miniature patty, plain, on miniature bun, from fast food _ restaurant	0	27510501.0
DIETETIC OR LOW CALORIE CANDY, CHOCOLATE COVERED	Dietetic_or_low_calorie_candy_chocolate_covered	Dietetic or low calorie candy, chocolate covered	0	91770030.0
CARBONATED WATER, UNSWEETENED	Carbonated_water_unsweetened	Carbonated water, unsweetened	0	92410210.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
FRANKFURTER OR HOT DOG SANDWICH, NFS, PLAIN, ON WHITE BUN	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_white_bun	Frankfurter or hot dog sandwich, NFS, plain, on white bun	0	27564000.0
NONALCOHOLIC MALT BEVERAGE	Nonalcoholic_malt_beverage	Nonalcoholic malt beverage	0	92803000.0
TORTILLA CHIPS, NACHO CHEESE FLAVOR (DORITOS)	Tortilla_chips_nacho_cheese_flavor_Doritos_	Tortilla chips, nacho cheese flavor (Doritos)	0	54401110.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
CUCUMBER PICKLES, RELISH	Cucumber_pickles_relish	Cucumber pickles, relish	0	75503020.0
TORTILLA CHIPS, NACHO CHEESE FLAVOR (DORITOS)	Tortilla_chips_nacho_cheese_flavor_Doritos_	Tortilla chips, nacho cheese flavor (Doritos)	0	54401110.0
MACARONI OR NOODLES WITH CHEESE AND TUNA	Macaroni_or_noodles_with_cheese_and_tuna	Macaroni or noodles with cheese and tuna	0	58145120.0
RICE, WHITE, COOKED, FAT NOT ADDED IN COOKING	Rice_white_cooked_fat_not_added_in_cooking	Rice, white, cooked, fat not added in cooking	0	56205008.0
PUDDING, READY-TO-EAT, CHOCOLATE	Pudding_ready_to_eat_chocolate	Pudding, ready-to-eat, chocolate	0	13230130.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BEANS, STRING, GREEN, RAW	Beans_string_green_raw	Beans, string, green, raw	0	75101800.0
PEAS, GREEN, RAW	Peas_green_raw	Peas, green, raw	0	75120000.0
CORN, RAW	Corn_raw	Corn, raw	0	75109600.0
CARROTS, RAW	Carrots_raw	Carrots, raw	0	73101010.0
OATMEAL, REGULAR OR QUICK, MADE WITH WATER, FAT NOT ADDED IN	Oatmeal_regular_or_quick_made_with_water_fat_not_added_in_cooking	Oatmeal, regular or quick, made with water, fat not added in cooking	0	56203056.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BREAD, WHOLE WHEAT	Bread_whole_wheat	Bread, whole wheat	0	51300110.0
TURKEY, PREPACKAGED OR DELI, LUNCHEON MEAT	Turkey_prepackaged_or_deli_luncheon_meat	Turkey, prepackaged or deli, luncheon meat	0	25230780.0
MAYONNAISE-TYPE SALAD DRESSING, LIGHT	Mayonnaise_type_salad_dressing_light	Mayonnaise-type salad dressing, light	0	83204050.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
CHEESE SPREAD, AMERICAN OR CHEDDAR CHEESE BASE	Cheese_spread_American_or_Cheddar_cheese_base	Cheese spread, American or Cheddar cheese base	0	14420100.0
LETTUCE, RAW	Lettuce_raw	Lettuce, raw	0	75113000.0
CHICKEN OR TURKEY VEGETABLE SOUP, CANNED, PREPARED WITH WATE	Chicken_or_turkey_vegetable_soup_canned_prepared_with_water_or_ready_to_serve	Chicken or turkey vegetable soup, canned, prepared with water or ready-to-serve	0	28340600.0
COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
EGG, CHEESE, AND BACON ON ENGLISH MUFFIN	Egg_cheese_and_bacon_on_English_muffin	Egg, cheese, and bacon on English muffin	0	32202080.0
SOFT DRINK, COLA, DIET	Soft_drink_cola_diet	Soft drink, cola, diet	0	92410320.0
OATMEAL, INSTANT, MAPLE FLAVORED, FAT NOT ADDED IN COOKING	Oatmeal_instant_maple_flavored_fat_not_added_in_cooking	Oatmeal, instant, maple flavored, fat not added in cooking	0	56203130.0
BREAD, WHOLE WHEAT	Bread_whole_wheat	Bread, whole wheat	0	51300110.0
COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
APPLE, RAW	Apple_raw	Apple, raw	0	63101000.0
CORN CHIPS, PLAIN (FRITOS)	Corn_chips_plain_Fritos_	Corn chips, plain (Fritos)	0	54401031.0
COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
MIXED NUTS, WITH PEANUTS, SALTED	Mixed_nuts_with_peanuts_salted	Mixed nuts, with peanuts, salted	0	42110100.0
EGG, CHEESE, AND STEAK ON BAGEL	Egg_cheese_and_steak_on_bagel	Egg, cheese, and steak on bagel	0	32202045.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
BANANA, RAW	Banana_raw	Banana, raw	0	63107010.0
APPLE, RAW	Apple_raw	Apple, raw	0	63101000.0
NECTARINE, RAW	Nectarine_raw	Nectarine, raw	0	63131010.0
HONEY	Honey	Honey	0	91302010.0
ROLL, WHITE, HARD	Roll_white_hard	Roll, white, hard	0	51153000.0
MARGARINE, TUB, SALTED	Margarine_tub_salted	Margarine, tub, salted	0	81102020.0
STRAWBERRIES, RAW	Strawberries_raw	Strawberries, raw	0	63223020.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
MILK, NFS	Milk_NFS	Milk, NFS	0	11100000.0
BREAD, WHOLE WHEAT	Bread_whole_wheat	Bread, whole wheat	0	51300110.0
DOUGHNUT, CAKE TYPE	Doughnut_cake_type	Doughnut, cake type	0	53520110.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
PEAR, RAW	Pear_raw	Pear, raw	0	63137010.0
PINEAPPLE, RAW	Pineapple_raw	Pineapple, raw	0	63141010.0
APPLE, RAW	Apple_raw	Apple, raw	0	63101000.0
STRAWBERRIES, RAW	Strawberries_raw	Strawberries, raw	0	63223020.0
HONEY	Honey	Honey	0	91302010.0
KEFIR, NS AS TO FAT CONTENT	Kefir_NS_as_to_fat_content	Kefir, NS as to fat content	0	11115400.0
EGG WHITE, OMELET, SCRAMBLED, OR FRIED, WITH CHEESE, NS AS T	Egg_white_omelet_scrambled_or_fried_with_cheese_NS_as_to_fat_added_in_cooking	Egg white, omelet, scrambled, or fried, with cheese, NS as to fat added in cooking	0	32400120.0
ROLL, WHITE, SOFT	Roll_white_soft	Roll, white, soft	0	51150000.0
MARGARINE, STICK, SALTED	Margarine_stick_salted	Margarine, stick, salted	0	81102010.0
CHEESE, SWISS	Cheese_Swiss	Cheese, Swiss	0	14109010.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
MIXED NUTS, WITHOUT PEANUTS, UNSALTED	Mixed_nuts_without_peanuts_unsalted	Mixed nuts, without peanuts, unsalted	0	42110160.0
ITALIAN DRESSING, MADE WITH VINEGAR AND OIL	Italian_dressing_made_with_vinegar_and_oil	Italian dressing, made with vinegar and oil	0	83106000.0
SPINACH, RAW	Spinach_raw	Spinach, raw	0	72125100.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
BEETS, PICKLED	Beets_pickled	Beets, pickled	0	75500210.0
PEPPER, SWEET, RED, RAW	Pepper_sweet_red_raw	Pepper, sweet, red, raw	0	75122200.0
OLIVES, NFS	Olives_NFS	Olives, NFS	0	75510000.0
CUCUMBER, RAW	Cucumber_raw	Cucumber, raw	0	75111000.0
FRUIT PEEL, CANDIED	Fruit_peel_candied	Fruit peel, candied	0	91708000.0
COOKIES, PUERTO RICAN STYLE	Cookies_Puerto_Rican_style	Cookies, Puerto Rican style	0	53270100.0
COD, BAKED OR BROILED, MADE WITH OIL	Cod_baked_or_broiled_made_with_oil	Cod, baked or broiled, made with oil	0	26109120.0
ITALIAN DRESSING, MADE WITH VINEGAR AND OIL	Italian_dressing_made_with_vinegar_and_oil	Italian dressing, made with vinegar and oil	0	83106000.0
LETTUCE, ARUGULA, RAW	Lettuce_arugula_raw	Lettuce, arugula, raw	0	75113080.0
AVOCADO, RAW	Avocado_raw	Avocado, raw	0	63105010.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
ASPARAGUS, COOKED, NS AS TO FORM, NS AS TO FAT ADDED IN COOK	Asparagus_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Asparagus, cooked, NS as to form, NS as to fat added in cooking	0	75202000.0
WINE, TABLE, RED	Wine_table_red	Wine, table, red	0	93401010.0
CRACKERS, NFS	Crackers_NFS	Crackers, NFS	0	54001000.0
COOKIE, LEMON BAR	Cookie_lemon_bar	Cookie, lemon bar	0	53224250.0
NECTARINE, RAW	Nectarine_raw	Nectarine, raw	0	63131010.0
YOGURT, LOW FAT MILK, FRUIT	Yogurt_low_fat_milk_fruit	Yogurt, low fat milk, fruit	0	11432000.0
POTATO CHIPS, PLAIN	Potato_chips_plain	Potato chips, plain	0	71200100.0
WHISKEY	Whiskey	Whiskey	0	93502000.0
CHICKEN BREAST, BAKED, BROILED, OR ROASTED, SKIN NOT EATEN,	Chicken_breast_baked_broiled_or_roasted_skin_not_eaten_from_raw	Chicken breast, baked, broiled, or roasted, skin not eaten, from raw	0	24122131.0
ITALIAN DRESSING, MADE WITH VINEGAR AND OIL	Italian_dressing_made_with_vinegar_and_oil	Italian dressing, made with vinegar and oil	0	83106000.0
LETTUCE, ARUGULA, RAW	Lettuce_arugula_raw	Lettuce, arugula, raw	0	75113080.0
CARROTS, RAW	Carrots_raw	Carrots, raw	0	73101010.0
AVOCADO, RAW	Avocado_raw	Avocado, raw	0	63105010.0
OLIVES, NFS	Olives_NFS	Olives, NFS	0	75510000.0
SALAMI, NFS	Salami_NFS	Salami, NFS	0	25221500.0
CHEESE, CHEDDAR	Cheese_Cheddar	Cheese, Cheddar	0	14104100.0
OLIVE OIL	Olive_oil	Olive oil	0	82104000.0
WINE, TABLE, RED	Wine_table_red	Wine, table, red	0	93401010.0
FRUIT JUICE BAR, FROZEN, FLAVOR OTHER THAN ORANGE	Fruit_juice_bar_frozen_flavor_other_than_orange	Fruit juice bar, frozen, flavor other than orange	0	63420110.0
FRUIT FLAVORED DRINK, WITH HIGH VITAMIN C	Fruit_flavored_drink_with_high_vitamin_C	Fruit flavored drink, with high vitamin C	0	92530410.0
POTATO CHIPS, BARBECUE FLAVORED	Potato_chips_barbecue_flavored	Potato chips, barbecue flavored	0	71200110.0
TURNOVER, CHICKEN- OR TURKEY-, AND VEGETABLE-FILLED, LOWER I	Turnover_chicken_or_turkey_and_vegetable_filled_lower_in_fat	Turnover, chicken- or turkey-, and vegetable-filled, lower in fat	0	58126280.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
PIZZA WITH EXTRA MEAT, THIN CRUST	Pizza_with_extra_meat_thin_crust	Pizza with extra meat, thin crust	0	58106650.0
BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
BOLOGNA, NFS	Bologna_NFS	Bologna, NFS	0	25220410.0
LIVERWURST	Liverwurst	Liverwurst	0	25230560.0
CHEESE, CHEDDAR	Cheese_Cheddar	Cheese, Cheddar	0	14104100.0
FRUIT FLAVORED DRINK, WITH HIGH VITAMIN C	Fruit_flavored_drink_with_high_vitamin_C	Fruit flavored drink, with high vitamin C	0	92530410.0
FRUIT FLAVORED DRINK, WITH HIGH VITAMIN C	Fruit_flavored_drink_with_high_vitamin_C	Fruit flavored drink, with high vitamin C	0	92530410.0
SAUERKRAUT, COOKED, NS AS TO FAT ADDED IN COOKING	Sauerkraut_cooked_NS_as_to_fat_added_in_cooking	Sauerkraut, cooked, NS as to fat added in cooking	0	75230000.0
FRUIT FLAVORED DRINK, WITH HIGH VITAMIN C	Fruit_flavored_drink_with_high_vitamin_C	Fruit flavored drink, with high vitamin C	0	92530410.0
MACARONI OR PASTA SALAD, MADE WITH MAYONNAISE	Macaroni_or_pasta_salad_made_with_mayonnaise	Macaroni or pasta salad, made with mayonnaise	0	58148110.0
MACARONI OR PASTA SALAD, MADE WITH MAYONNAISE	Macaroni_or_pasta_salad_made_with_mayonnaise	Macaroni or pasta salad, made with mayonnaise	0	58148110.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
GRITS, REGULAR OR QUICK, MADE WITH WATER, FAT NOT ADDED IN C	Grits_regular_or_quick_made_with_water_fat_not_added_in_cooking	Grits, regular or quick, made with water, fat not added in cooking	0	56201051.0
BUTTER, STICK, SALTED	Butter_stick_salted	Butter, stick, salted	0	81101000.0
EGG, WHOLE, FRIED WITH OIL	Egg_whole_fried_with_oil	Egg, whole, fried with oil	0	31105030.0
PORK BACON, NS AS TO FRESH, SMOKED OR CURED, COOKED	Pork_bacon_NS_as_to_fresh_smoked_or_cured_cooked	Pork bacon, NS as to fresh, smoked or cured, cooked	0	22600200.0
BREAD, WHITE, MADE FROM HOME RECIPE OR PURCHASED AT A BAKERY	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery_toasted	Bread, white, made from home recipe or purchased at a bakery, toasted	0	51101060.0
BUTTER, STICK, SALTED	Butter_stick_salted	Butter, stick, salted	0	81101000.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
COFFEE CREAMER, LIQUID	Coffee_creamer_liquid	Coffee creamer, liquid	0	12210200.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
GRITS, REGULAR OR QUICK, MADE WITH WATER, FAT NOT ADDED IN C	Grits_regular_or_quick_made_with_water_fat_not_added_in_cooking	Grits, regular or quick, made with water, fat not added in cooking	0	56201051.0
BUTTER, STICK, SALTED	Butter_stick_salted	Butter, stick, salted	0	81101000.0
BREAD, WHOLE WHEAT, TOASTED	Bread_whole_wheat_toasted	Bread, whole wheat, toasted	0	51300120.0
BUTTER, STICK, SALTED	Butter_stick_salted	Butter, stick, salted	0	81101000.0
EGG, WHOLE, FRIED WITH OIL	Egg_whole_fried_with_oil	Egg, whole, fried with oil	0	31105030.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
BURRITO WITH MEAT, BEANS, AND RICE	Burrito_with_meat_beans_and_rice	Burrito with meat, beans, and rice	0	58100160.0
SALSA, RED, COMMERCIALLY-PREPARED	Salsa_red_commercially_prepared	Salsa, red, commercially-prepared	0	74402150.0
SOFT DRINK, FRUIT FLAVORED, CAFFEINE FREE	Soft_drink_fruit_flavored_caffeine_free	Soft drink, fruit flavored, caffeine free	0	92410510.0
VEGETABLE COMBINATION, INCLUDING CARROTS, BROCCOLI, AND_OR D	Vegetable_combination_including_carrots_broccoli_and_or_dark_green_leafy_cooked_no_sauce_made_with_oil	Vegetable combination, including carrots, broccoli, and_or dark-green leafy; cooked, no sauce, made with oil	0	75330121.0
PORK CHOP, BROILED OR BAKED, LEAN AND FAT EATEN	Pork_chop_broiled_or_baked_lean_and_fat_eaten	Pork chop, broiled or baked, lean and fat eaten	0	22101110.0
COOKIE, ANIMAL	Cookie_animal	Cookie, animal	0	53240000.0
ICE CREAM, REGULAR, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_regular_flavors_other_than_chocolate	Ice cream, regular, flavors other than chocolate	0	13110100.0
CHEESE, SWISS	Cheese_Swiss	Cheese, Swiss	0	14109010.0
ORANGE, RAW	Orange_raw	Orange, raw	0	61119010.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
ICE CREAM, REGULAR, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_regular_flavors_other_than_chocolate	Ice cream, regular, flavors other than chocolate	0	13110100.0
TORTILLA CHIPS, PLAIN	Tortilla_chips_plain	Tortilla chips, plain	0	54401075.0
RICE, BROWN, WITH BEANS	Rice_brown_with_beans	Rice, brown, with beans	0	58161320.0
